時  間,區 域,館 舍 別,迴 路 別,用電別,用電量(單位:度)
2017/06/16 13:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,475.00
2017/06/16 14:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,487.00
2017/06/16 15:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,513.00
2017/06/16 16:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,495.00
2017/06/16 17:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,484.00
2017/06/16 18:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,461.00
2017/06/16 19:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,440.00
2017/06/16 20:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,421.00
2017/06/16 21:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,417.00
2017/06/16 22:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,396.00
2017/06/16 23:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,397.00
